Word,SID
58190,27049
58191,26671
58192,7969
58193,7945
58194,7968
58195,7969
58196,72088
58197,52155
58198,44720
58199,54241
58200,73575
58201,76634
58202,38136
58203,5062
58204,44462
58205,76626
58206,27856
58207,72088
58208,38136
58209,31236
58210,28174
58211,27983
58212,12633
58213,19943
58214,38989
58215,31237
58216,38932
58217,45369
58218,18703
58219,54239
58220,73593
58221,27855
58222,5096
58223,4608
58224,4404
58225,37723
58226,27821
58227,27861
58228,27821
58229,52155
58230,18704
58231,54240
58232,44720
58233,54241
58234,18705
58235,73548
58236,44465
58237,964
58238,39984
58239,36351
58240,5062
58241,39984
58242,50827
58243,55940
58244,59245
58245,25577
58246,18706
58247,18706
58248,30439
58249,3899
58250,1847
58251,1847
58252,59247
58253,59246
58254,40625
58255,41413
58256,41504
58257,40625
58258,59264
58259,59248
58260,32419
58261,18707
58262,49453
58263,42192
58264,72821
58265,72812
58266,72798
58267,64939
58268,27236
58269,78084
58270,46078
58271,54242
58272,11969
58273,64840
58274,46078
58275,59249
58276,27228
58277,27238
58278,65875
58279,69082
58280,69081
58281,72824
58282,59250
58283,1294
58284,1294
58285,80056
58286,1294
58287,72825
58288,72825
58289,72839
58290,1294
58291,72826
58292,1294
58293,64704
58294,64704
58295,18708
58296,64654
58297,64655
58298,64653
58299,64654
58300,64655
58301,64704
58302,64704
58303,33138
58304,45370
58305,45369
58306,54243
58307,33785
58308,33776
58309,33795
58310,33798
58311,33872
58312,35278
58313,73256
58314,38926
58315,5281
58316,64471
58317,72824
58318,18709
58319,54251
58320,10671
58321,10669
58322,10669
58323,54253
58324,14887
58325,46748
58326,48095
58327,65997
58328,65996
58329,65995
58330,41887
58331,62974
58332,66641
58333,62975
58334,62974
58335,18710
58336,72989
58337,18712
58338,47176
58339,46782
58340,49454
58341,46219
58342,48226
58343,2126
58344,54246
58345,54247
58346,45984
58347,47796
58348,54248
58349,62360
58350,37599
58351,54252
58352,48507
58353,45382
58354,53344
58355,3939
58356,74762
58357,74779
58358,42914
58359,54255
58360,40032
58361,37686
58362,18712
58363,40006
58364,48457
58365,49455
58366,40106
58367,49456
58368,46220
58369,3939
58370,31839
58371,1489
58372,1488
58373,57364
58374,54251
58375,54271
58376,54244
58377,54251
58378,54251
58379,54245
58380,54249
58381,54250
58382,26543
58383,26820
58384,54251
58385,77153
58386,18711
58387,37942
58388,37942
58389,54253
58390,60254
58391,54254
58392,54253
58393,54278
58394,76664
58395,28045
58396,26543
58397,26127
58398,54279
58399,54251
58400,54256
58401,54257
58402,44370
58403,18713
58404,54258
58405,54280
58406,18714
58407,53855
58408,6504
58409,79105
58410,26362
58411,48515
58412,51915
58413,18715
58414,54253
58415,54253
58416,54259
58417,18716
58418,62873
58419,18716
58420,41812
58421,41571
58422,41572
58423,70264
58424,314
58425,70195
58426,59253
58427,59252
58428,59251
58429,34896
58430,28394
58431,318
58432,70268
58433,61388
58434,54260
58435,52134
58436,54261
58437,34424
58438,34424
58439,975
58440,54262
58441,70809
58442,79106
58443,27228
58444,40802
58445,75553
58446,4680
58447,75553
58448,49457
58449,29798
58450,75592
58451,74701
58452,75558
58453,75014
58454,75014
58455,59254
58456,59323
58457,75810
58458,41916
58459,69618
58460,65889
58461,18717
58462,18717
58463,68769
58464,66356
58465,41140
58466,43016
58467,11750
58468,11750
58469,79070
58470,67546
58471,41859
58472,43018
58473,40835
58474,18718
58475,38724
58476,69618
58477,69616
58478,37556
58479,79104
58480,36447
58481,18719
58482,18720
58483,56198
58484,36447
58485,80127
58486,37556
58487,35139
58488,37550
58489,18721
58490,78580
58491,54263
58492,33487
58493,76265
58494,18723
58495,18722
58496,18722
58497,43491
58498,42872
58499,59255
58500,18723
58501,16307
58502,3132
58503,58127
58504,18723
58505,3132
58506,2199
58507,18723
58508,18723
58509,68037
58510,68038
58511,31573
58512,30644
58513,28482
58514,4090
58515,31574
58516,4089
58517,64656
58518,59256
58519,42183
58520,21883
58521,63946
58522,67987
58523,6821
58524,64654
58525,69809
58526,7767
58527,7709
58528,8336
58529,9285
58530,66722
58531,64406
58532,63260
58533,65725
58534,73229
58535,43159
58536,18724
58537,8843
58538,8827
58539,8794
58540,66440
58541,66384
58542,65370
58543,66382
58544,66718
58545,66718
58546,53526
58547,54264
58548,67102
58549,7767
58550,39172
58551,11576
58552,42950
58553,12210
58554,46188
58555,66390
58556,18725
58557,39600
58558,18726
58559,42532
58560,40278
58561,18727
58562,22406
58563,74261
58564,5438
58565,18726
58566,18725
58567,17217
58568,40277
58569,70450
58570,70271
58571,80555
58572,18728
58573,36466
58574,36466
58575,15619
58576,54265
58577,78025
58578,18729
58579,64331
58580,19355
58581,25736
58582,18730
58583,54267
58584,54266
58585,59257
58586,74955
58587,18731
58588,45863
58589,81382
58590,44346
58591,81386
58592,74572
58593,54268
58594,56180
58595,56782
58596,57542
58597,74571
58598,74571
58599,74571
58600,19316
58601,18732
58602,3270
58603,5053
58604,17548
58605,18730
58606,27035
58607,61750
58608,39482
58609,33247
58610,39389
58611,61750
58612,39498
58613,71989
58614,61749
58615,61750
58616,62031
58617,27637
58618,32459
58619,49458
58620,61750
58621,25736
58622,40323
58623,61842
58624,17575
58625,49871
58626,73594
58627,18732
58628,39389
58629,35705
58630,18734
58631,18733
58632,5581
58633,42421
58634,40124
58635,18735
58636,18735
58637,70203
58638,27284
58639,18736
58640,45664
58641,12471
58642,59260
58643,59259
58644,59258
58645,65507
58646,32496
58647,65495
58648,8027
58649,14091
58650,10966
58651,64264
58652,9123
58653,7988
58654,7793
58655,12255
58656,5551
58657,29949
58658,42073
58659,13738
58660,9199
58661,69775
58662,67652
58663,64249
58664,8189
58665,7591
58666,13657
58667,42118
58668,29949
58669,10643
58670,67635
58671,10928
58672,10447
58673,10419
58674,55675
58675,9123
58676,27359
58677,9493
58678,9493
58679,27284
58680,47322
58681,75832
58682,4231
58683,54269
58684,4231
58685,655
58686,4991
58687,46287
58688,79108
58689,76990
58690,18737
58691,52351
58692,51729
58693,18738
58694,79109
58695,51772
58696,63386
58697,27513
58698,18739
58699,54270
58700,54271
58701,62791
58702,54278
58703,54279
58704,54280
58705,28974
58706,12960
58707,13069
58708,48814
58709,49459
58710,10526
58711,49460
58712,48817
58713,13750
58714,49462
58715,49461
58716,10497
58717,10302
58718,7531
58719,8110
58720,47379
58721,47376
58722,63797
58723,10368
58724,5735
58725,29335
58726,46079
58727,58506
58728,10551
58729,10894
58730,73141
58731,76941
58732,81391
58733,46576
58734,49463
58735,49149
58736,63193
58737,59088
58738,48503
58739,54272
58740,54273
58741,54275
58742,54274
58743,54276
58744,54277
58745,8231
58746,9562
58747,8231
58748,72991
58749,18742
58750,8229
58751,72987
58752,48848
58753,63931
58754,49464
58755,48452
58756,64999
58757,67761
58758,49761
58759,64839
58760,51076
58761,68419
58762,49465
58763,49465
58764,68378
58765,44166
58766,39826
58767,22099
58768,10910
58769,63770
58770,4856
58771,49466
58772,51811
58773,48821
58774,49467
58775,48840
58776,48827
58777,29441
58778,81415
58779,18743
58780,18744
58781,10517
58782,49468
58783,49469
58784,46221
58785,10442
58786,66421
58787,65921
58788,30411
58789,48828
58790,16200
58791,16200
58792,6641
58793,10311
58794,10310
58795,10303
58796,58042
58797,7500
58798,48569
58799,81059
58800,65555
58801,63670
58802,18740
58803,46877
58804,63797
58805,64537
58806,63709
58807,63931
58808,12744
58809,47386
58810,68627
58811,18741
58812,48555
58813,29678
58814,30279
58815,29668
58816,12939
58817,9141
58818,30395
58819,9462
58820,62841
58821,63303
58822,47305
58823,68686
58824,7887
58825,10415
58826,72890
58827,72890
58828,28362
58829,28045
58830,18745
58831,77897
58832,10550
58833,54281
58834,58959
58835,31744
58836,50827
58837,2201
58838,47035
58839,27208
58840,3835
58841,26906
58842,26640
58843,18756
58844,37396
58845,51690
58846,34744
58847,31745
58848,47049
58849,51504
58850,44230
58851,43771
58852,66879
58853,18746
58854,50848
58855,72444
58856,79110
58857,18375
58858,18375
58859,36650
58860,72443
58861,43312
58862,43771
58863,9202
58864,68023
58865,68022
58866,59261
58867,27320
58868,46283
58869,59262
58870,53743
58871,49470
58872,46080
58873,41590
58874,19627
58875,75108
58876,40530
58877,7755
58878,9441
58879,64509
58880,65514
58881,65513
58882,7117
58883,11729
58884,63169
58885,65609
58886,48764
58887,41713
58888,66796
58889,54282
58890,64828
58891,66629
58892,36806
58893,64877
58894,41742
58895,65175
58896,62394
58897,63154
58898,63136
58899,28311
58900,64828
58901,64486
58902,8331
58903,65548
58904,10113
58905,21883
58906,79111
58907,41579
58908,66896
58909,41579
58910,62908
58911,11266
58912,11803
58913,77990
58914,36734
58915,35764
58916,45825
58917,8597
58918,8914
58919,78955
58920,17926
58921,42397
58922,13098
58923,75706
58924,48715
58925,49472
58926,68801
58927,41972
58928,41674
58929,38703
58930,44595
58931,41695
58932,40748
58933,11732
58934,9190
58935,41663
58936,10396
58937,39827
58938,49470
58939,42222
58940,75819
58941,69356
58942,8798
58943,8794
58944,23455
58945,41726
58946,69820
58947,43092
58948,28311
58949,8431
58950,40738
58951,9386
58952,71001
58953,44596
58954,46081
58955,59263
58956,11375
58957,11375
58958,66404
58959,59264
58960,69663
58961,13429
58962,11731
58963,41871
58964,41871
58965,54283
58966,18748
58967,18747
58968,64552
58969,53302
58970,18749
58971,61732
58972,79031
58973,79031
58974,61732
58975,11697
58976,61968
58977,27338
58978,27319
58979,27321
58980,47199
58981,12802
58982,49471
58983,77874
58984,10631
58985,14016
58986,783
58987,17926
58988,28098
58989,76616
58990,27320
58991,77898
58992,43494
58993,18750
58994,41590
58995,79725
58996,48609
58997,10412
58998,75163
58999,54284
59000,75876
59001,50346
59002,48663
59003,48610
59004,48480
59005,46081
59006,66674
59007,47389
59008,80476
59009,46194
59010,80476
59011,48574
59012,9441
59013,49473
59014,54286
59015,35451
59016,35437
59017,60341
59018,7206
59019,7205
59020,25768
59021,60135
59022,80730
59023,80920
59024,37733
59025,36649
59026,15959
59027,59270
59028,59269
59029,59268
59030,59267
59031,59266
59032,59265
59033,60492
59034,59265
59035,60341
59036,59270
59037,59270
59038,60492
59039,59265
59040,59266
59041,59267
59042,59268
59043,59269
59044,79112
59045,50786
59046,47732
59047,72426
59048,18751
59049,54285
59050,51956
59051,54285
59052,13329
59053,42578
59054,47669
59055,18756
59056,59271
59057,31943
59058,59135
59059,59135
59060,59272
59061,65190
59062,65192
59063,65194
59064,65195
59065,65193
59066,12549
59067,65164
59068,65165
59069,59275
59070,59274
59071,59273
59072,45664
59073,27284
59074,18736
59075,12471
59076,62340
59077,65507
59078,32496
59079,65495
59080,8027
59081,14091
59082,10966
59083,58039
59084,64264
59085,9123
59086,7988
59087,7793
59088,12255
59089,5551
59090,29949
59091,42073
59092,13738
59093,9199
59094,69775
59095,67652
59096,64249
59097,8189
59098,7591
59099,13657
59100,42118
59101,29949
59102,10643
59103,67635
59104,10928
59105,57104
59106,10447
59107,10419
59108,55675
59109,15028
59110,9123
59111,10786
59112,2216
59113,27359
59114,9493
59115,9493
59116,27284
59117,66920
59118,65717
59119,65718
59120,21921
59121,18754
59122,18753
59123,18752
59124,79114
59125,18755
59126,41471
59127,41115
59128,18752
59129,18273
59130,8510
59131,44201
59132,40445
59133,31706
59134,59276
59135,40527
59136,38799
59137,38655
59138,55434
59139,23429
59140,50509
59141,59277
59142,50509
59143,10916
59144,10862
59145,8198
59146,8198
59147,69216
59148,53141
59149,60592
59150,18756
59151,18759
59152,18757
59153,25382
59154,18758
59155,18757
59156,1132
59157,18759
59158,25465
59159,18757
59160,50469
59161,36755
59162,76990
59163,41799
59164,76994
59165,59279
59166,59278
59167,33166
59168,26382
59169,26048
59170,34380
59171,36759
59172,57427
59173,3129
59174,1738
59175,14845
59176,64053
59177,64055
59178,64056
59179,41519
59180,29054
59181,20545
59182,18760
59183,49474
59184,39601
59185,61725
59186,18761
59187,13961
59188,18762
59189,54287
59190,54288
59191,36759
59192,54289
59193,4090
59194,18924
59195,14717
59196,61726
59197,54290
59198,28482
59199,15246
59200,38652
59201,76033
59202,76033
59203,74962
59204,18763
59205,59280
59206,18764
59207,68704
59208,68706
59209,68705
59210,18765
59211,12897
59212,12897
59213,41398
59214,42193
59215,28954
59216,18766
59217,78036
59218,27673
59219,78036
59220,41567
59221,78036
59222,13096
59223,18767
59224,11039
59225,11039
59226,38213
59227,54291
59228,70979
59229,42194
59230,54292
59231,18770
59232,18768
59233,18769
59234,54293
59235,34700
59236,34699
59237,18770
59238,10871
59239,67092
59240,42879
59241,74426
59242,74423
59243,30946
59244,18771
59245,30512
59246,15451
59247,18772
59248,16843
59249,68079
59250,59281
59251,47199
59252,54295
59253,57194
59254,54294
59255,53896
59256,4512
59257,4169
59258,54296
59259,73782
59260,5183
59261,28615
59262,18773
59263,4681
59264,606
59265,59282
59266,18776
59267,18775
59268,51356
59269,36943
59270,7740
59271,72702
59272,18774
59273,72986
59274,70208
59275,32720
59276,70212
59277,70176
59278,70233
59279,70210
59280,70230
59281,70230
59282,70231
59283,70231
59284,72808
59285,7740
59286,26556
59287,68000
59288,72743
59289,49475
59290,18777
59291,25945
59292,25945
59293,25945
59294,59283
59295,49475
59296,54297
59297,60066
59298,49670
59299,48882
59300,78840
59301,73227
59302,46082
59303,32176
59304,49671
59305,32162
59306,18779
59307,18778
59308,18156
59309,65367
59310,65279
59311,1452
59312,19280
59313,19820
59314,44494
59315,8696
59316,64907
59317,4903
59318,18780
59319,536
59320,37718
59321,41280
59322,11230
59323,18781
59324,70029
59325,62440
59326,68512
59327,18785
59328,18782
59329,69486
59330,69485
59331,44494
59332,61526
59333,70030
59334,39176
59335,18783
59336,39283
59337,44245
59338,79056
59339,79057
59340,68210
59341,28174
59342,18783
59343,39163
59344,39857
59345,70027
59346,68181
59347,68031
59348,18784
59349,8958
59350,70433
59351,9314
59352,67109
59353,39024
59354,12951
59355,8834
59356,12339
59357,12328
59358,73940
59359,2820
59360,30436
59361,29699
59362,39460
59363,39384
59364,14365
59365,78861
59366,61939
59367,46504
59368,46084
59369,46083
59370,536
59371,65367
59372,65279
59373,55986
59374,1107
59375,1107
59376,69486
59377,69485
59378,536
59379,13256
59380,12349
59381,80788
59382,32442
59383,644
59384,54299
59385,28216
59386,54298
59387,79113
59388,66561
59389,42014
59390,41780
59391,41360
59392,66561
59393,31658
59394,25554
59395,46045
59396,36041
59397,49344
59398,64242
59399,63875
59400,63875
59401,18785
59402,54299
59403,54299
59404,81334
59405,50409
59406,31511
59407,18324
59408,5794
59409,41
59410,77658
59411,32564
59412,29552
59413,29554
59414,5472
59415,65649
59416,29553
59417,54300
59418,63234
59419,38302
59420,33002
59421,70729
59422,44841
59423,29555
59424,6292
59425,3190
59426,3544
59427,62282
59428,62282
59429,32566
59430,3544
59431,42034
59432,13549
59433,54301
59434,41
59435,5108
59436,31213
59437,31486
59438,35100
59439,41162
59440,9117
59441,65342
59442,65342
59443,65342
59444,79115
59445,45517
59446,18786
59447,52239
59448,52239
59449,58676
59450,59284
59451,52112
59452,71499
59453,71498
59454,76042
59455,40221
59456,30986
59457,81083
59458,39602
59459,54302
59460,49476
59461,38656
59462,39602
59463,51145
59464,71499
59465,71500
59466,71536
59467,45512
59468,39284
59469,75532
59470,49477
59471,74948
59472,78212
59473,29604
59474,79886
59475,43680
59476,81305
59477,78271
59478,61540
59479,70679
59480,15451
59481,47999
59482,47999
59483,40599
59484,12070
59485,44679
59486,76994
59487,14001
59488,70384
59489,40527
59490,41564
59491,26382
59492,27449
59493,27060
59494,66920
59495,42015
59496,66920
59497,10328
59498,10327
59499,39642
59500,38657
59501,58027
59502,39642
59503,38657
59504,79410
59505,29562
59506,16843
59507,54297
59508,25712
59509,26984
59510,76990
59511,39603
59512,54303
59513,13663
59514,54304
59515,12570
59516,49478
59517,10330
59518,10331
59519,42544
59520,11593
59521,50509
59522,45041
59523,43563
59524,4329
59525,47285
59526,40708
59527,9380
59528,46849
59529,47311
59530,6505
59531,62407
59532,10703
59533,46872
59534,49479
59535,46222
59536,46893
59537,67606
59538,67603
59539,67608
59540,67606
59541,67604
59542,67605
59543,67607
59544,67603
59545,50151
59546,50151
59547,48860
59548,47285
59549,63035
59550,9145
59551,41933
59552,18788
59553,12828
59554,46762
59555,46762
59556,46763
59557,79116
59558,79117
59559,11139
59560,80173
59561,46892
59562,66625
59563,79167
59564,72483
59565,51588
59566,37006
59567,35743
59568,35747
59569,70763
59570,54305
59571,70763
59572,54308
59573,54306
59574,18789
59575,27927
59576,54309
59577,44325
59578,4141
59579,3685
59580,3667
59581,3657
59582,18795
59583,18790
59584,10864
59585,3685
59586,9692
59587,54516
59588,18794
59589,18791
59590,51185
59591,50782
59592,50782
59593,4176
59594,4117
59595,22683
59596,18793
59597,18792
59598,54310
59599,59286
59600,59285
59601,59286
59602,59285
59603,18797
59604,59286
59605,59285
59606,46819
59607,46820
59608,51704
59609,72616
59610,65751
59611,65750
59612,41957
59613,65750
59614,47015
59615,64187
59616,17361
59617,79513
59618,13847
59619,7271
59620,25534
59621,67405
59622,59288
59623,13094
59624,13094
59625,70367
59626,13120
59627,18796
59628,54311
59629,44273
59630,47463
59631,12638
59632,66113
59633,54311
59634,44273
59635,4540
59636,36253
59637,31560
59638,54312
59639,31560
59640,2273
59641,31561
59642,31560
